Obs,CustomerID,FullName,Gender,Country,OrderID,OrderDate,OrderAmount,OrderStatus,PaymentID,PaymentAmount,ProgramName,TierLevel,CallID,IssueCategory,AverageSpend,CompanyName
586,CUST00586,Lydia Strickland,Other,Turks and Caicos Isl,8016718c,23/09/2024,913.13,Completed,2069addd,23.93,Silver,Gold,CALL00586,Other,196.18,Company 82
587,CUST00587,Angel Bentley,Male,Cote d'Ivoire,3605fad9,30/08/2023,771.47,Pending,6c94faf8,117.33,Premium,Bronze,CALL00587,Other,161.47,Company 36
588,CUST00588,Julian Leon,Other,Russian Federation,190ea0e7,16/07/2024,126.38,Completed,e4134c1a,46.4,Silver,Silver,CALL00588,Other,222.27,Company 58
589,CUST00589,Jody Scott,Other,Cameroon,ecbf85db,23/08/2022,502.65,Completed,78bea15e,485.96,Gold,Bronze,CALL00589,Other,421.61,Company 20
590,CUST00590,Laura Sparks,Female,Norway,9dbd3e48,15/02/2025,662.88,Completed,fa103d01,268.26,Gold,Bronze,CALL00590,Other,124.5,Company 98
591,CUST00591,Misty Meyer,Female,Guam,15c2f3a7,01/12/2024,285.33,Completed,78ab1a99,56.04,Premium,Bronze,CALL00591,Delivery,422.4,Company 70
592,CUST00592,Bridget Guerrero,Other,Guadeloupe,0802d7d3,13/12/2022,656.74,Canceled,69f43aba,103.13,Silver,Silver,CALL00592,Payment,367.91,Company 43
593,CUST00593,Kevin Mejia,Male,Belarus,894bcddd,24/12/2024,337.8,Canceled,e4f60e7b,237.95,Silver,Gold,CALL00593,Delivery,372.51,Company 96
594,CUST00594,Jaime Brown,Female,Andorra,8e6f5830,16/03/2023,614.98,Pending,5dfb3be2,55.2,Premium,Silver,CALL00594,Product,141.74,Company 59
595,CUST00595,Tommy Mcclure,Female,Indonesia,13759ffe,14/04/2025,366.59,Pending,f08d848d,177.31,Gold,Bronze,CALL00595,Other,74.12,Company 46
596,CUST00596,Brandon Anderson,Male,Central African Repu,3da67cf1,09/08/2022,76.99,Completed,4ea93fbe,243.11,Gold,Gold,CALL00596,Other,418.73,Company 98
597,CUST00597,Emily Mcdonald,Female,Cambodia,342be92a,27/01/2024,860.81,Canceled,ec612803,265.63,Silver,Gold,CALL00597,Delivery,314.51,Company 45
598,CUST00598,Zachary Young,Other,Nigeria,ff8f7053,27/09/2022,118.21,Canceled,850f35e5,365.63,Premium,Silver,CALL00598,Other,454.45,Company 5
599,CUST00599,Gina Gallegos,Other,Montenegro,b45ddd7e,08/02/2025,608.73,Canceled,229f8ae0,214.5,Premium,Gold,CALL00599,Payment,299.81,Company 96
600,CUST00600,Jessica Becker,Other,Palestinian Territor,e2ab1cce,08/12/2022,360.31,Pending,e250fe4e,33.16,Gold,Gold,CALL00600,Delivery,324.7,Company 37
601,CUST00601,Angelica Long,Female,Greece,385d3a0d,29/02/2024,809.9,Completed,b397037d,106.36,Gold,Silver,CALL00601,Delivery,95.34,Company 49
602,CUST00602,Debra Jordan,Female,Mexico,967cba09,07/06/2023,470.24,Pending,a90a41a8,263.88,Premium,Silver,CALL00602,Delivery,106.6,Company 20
603,CUST00603,Tonya Potter,Female,Saint Helena,89a2ed1d,20/07/2023,55.04,Completed,0214aea1,416.13,Gold,Gold,CALL00603,Payment,393.39,Company 81
604,CUST00604,Shannon Andrews,Female,Heard Island and McD,7.22E+69,10/12/2024,288.81,Completed,1715860,252.56,Gold,Gold,CALL00604,Product,203.74,Company 99
605,CUST00605,Jeanette Luna,Other,India,3da26bb6,29/05/2025,347.95,Completed,9c574fc5,267.95,Premium,Gold,CALL00605,Product,80.08,Company 57
606,CUST00606,David Lynn,Male,Senegal,dde22912,06/03/2023,835.49,Completed,8e21d776,420.53,Premium,Bronze,CALL00606,Payment,455.47,Company 56
607,CUST00607,Wayne Jackson,Other,Greece,72b7ce03,02/05/2025,163.83,Pending,2446b05d,481.66,Gold,Bronze,CALL00607,Payment,483.29,Company 18
608,CUST00608,Courtney Lee,Female,Greece,a4505e29,27/07/2023,836.75,Completed,9d3f3389,40.19,Silver,Bronze,CALL00608,Delivery,71.44,Company 18
609,CUST00609,Stephen Roth,Other,Yemen,ba5a2c45,12/03/2024,688.64,Pending,0f99066c,477.88,Silver,Silver,CALL00609,Payment,150.27,Company 33
610,CUST00610,Sandy Todd,Male,Kenya,ab6b913b,27/01/2023,630.25,Pending,0b7b250b,425.65,Premium,Bronze,CALL00610,Product,79.31,Company 48
611,CUST00611,Katrina Bird,Other,Venezuela,0b671400,19/11/2023,859.24,Completed,9fc5b536,468.09,Silver,Silver,CALL00611,Payment,476.19,Company 42
612,CUST00612,Sherry Jones,Male,Hungary,17cfc345,03/01/2025,457.39,Completed,56cc763b,96.2,Silver,Silver,CALL00612,Payment,76.44,Company 38
613,CUST00613,Rachel Ball,Female,Cook Islands,41afcb82,20/06/2023,210.08,Canceled,49b71e4e,57.88,Premium,Bronze,CALL00613,Delivery,444.53,Company 36
614,CUST00614,Amy Rodgers,Other,Lesotho,88f0eb23,07/02/2023,346.71,Completed,de82dd8c,411.48,Silver,Gold,CALL00614,Product,21.16,Company 94
615,CUST00615,Mr. Scott Mcmahon,Other,Solomon Islands,ebe315f3,18/11/2024,873.08,Pending,0c6b1c21,133.24,Premium,Bronze,CALL00615,Delivery,57.74,Company 95
616,CUST00616,Christopher Ray,Other,Micronesia,2a5ed382,09/05/2024,124.68,Completed,d8ae6892,280.15,Silver,Silver,CALL00616,Payment,197.63,Company 7
617,CUST00617,Sonya Robinson,Other,Kazakhstan,924e21e6,26/01/2024,472.21,Completed,9dbe2c44,463.54,Silver,Silver,CALL00617,Other,468.89,Company 84
618,CUST00618,Susan Higgins,Female,Argentina,15747689,12/08/2024,760.91,Pending,232f5dcd,135.5,Silver,Gold,CALL00618,Other,351.46,Company 26
619,CUST00619,Katie Carroll,Male,Syrian Arab Republic,4ed4f503,15/01/2023,325.96,Completed,3182307,432.89,Silver,Bronze,CALL00619,Product,309.17,Company 77
620,CUST00620,Chase Ray,Male,Netherlands,808ba0d8,02/01/2023,958.72,Pending,c503ba0c,102.28,Premium,Silver,CALL00620,Delivery,133.74,Company 26
621,CUST00621,Christopher Delacru,Other,Armenia,be95ae0e,26/06/2025,943.85,Pending,148fd07f,45.77,Silver,Silver,CALL00621,Delivery,216.85,Company 29
622,CUST00622,Tammy Wolf,Female,Burundi,fe22023d,11/02/2025,449.21,Pending,0f8f69b6,105.34,Silver,Silver,CALL00622,Product,33.04,Company 68
623,CUST00623,Mrs. Donna Anderson,Male,British Indian Ocean,d0382d46,02/04/2023,432.2,Canceled,331ed494,491.58,Premium,Bronze,CALL00623,Payment,342.67,Company 54
624,CUST00624,Jacob Parker,Male,Saint Helena,816d21e7,12/10/2023,620.15,Canceled,d15e796e,130.95,Silver,Bronze,CALL00624,Other,173.53,Company 62
625,CUST00625,Cameron Campbell,Male,Jamaica,dcca1867,21/12/2024,973.95,Canceled,4544fe18,73.91,Premium,Gold,CALL00625,Delivery,124.66,Company 55
626,CUST00626,Jeffery Thompson,Male,Mexico,f9c05716,28/12/2022,106.29,Completed,d87e78f0,439.67,Silver,Silver,CALL00626,Product,413.24,Company 37
627,CUST00627,Jeff Williams Jr.,Male,Rwanda,0915c429,16/02/2023,152.28,Canceled,499d79c9,415.15,Silver,Bronze,CALL00627,Product,373.52,Company 16
628,CUST00628,Joseph Hill,Male,Antarctica (the terr,5b87a665,14/09/2024,458.75,Completed,789aea79,454.62,Premium,Bronze,CALL00628,Payment,479.25,Company 97
629,CUST00629,Dr. Paula Lawson MD,Female,Ethiopia,266b9cdb,08/06/2023,770.26,Canceled,5c0132b2,78.84,Silver,Gold,CALL00629,Product,333.66,Company 98
630,CUST00630,Allison Jones,Other,Slovenia,089df5d1,18/07/2022,115.91,Pending,8c05eae6,12.98,Premium,Gold,CALL00630,Payment,381.01,Company 65
631,CUST00631,Kevin Lucas,Male,United States of Ame,544016f9,24/08/2022,246.19,Pending,236c6a33,231.21,Gold,Gold,CALL00631,Payment,190.24,Company 19
632,CUST00632,Anthony Castillo,Female,Croatia,06e6e830,08/05/2024,815.78,Pending,1a65c5a6,41.32,Gold,Silver,CALL00632,Product,187.54,Company 41
633,CUST00633,Jason Randall,Female,Saint Martin,0edb6f1d,09/04/2023,697.19,Canceled,5854c1fd,399.39,Premium,Bronze,CALL00633,Delivery,144.16,Company 17
634,CUST00634,Tanya Shannon,Other,Mauritania,b13687fe,20/07/2023,491.76,Pending,f1281ee0,386.06,Premium,Bronze,CALL00634,Other,426.96,Company 87
635,CUST00635,Catherine Lopez,Other,Myanmar,1cc149fb,17/10/2024,956.32,Pending,87186cab,478.32,Silver,Gold,CALL00635,Other,176.75,Company 47
636,CUST00636,Jessica Gomez,Male,French Guiana,fcddeca0,05/01/2023,499.35,Canceled,58b45d1b,307.33,Gold,Bronze,CALL00636,Delivery,261.15,Company 90
637,CUST00637,David Baker,Other,Morocco,330b06f8,16/09/2024,639.77,Pending,905009ff,67.78,Gold,Silver,CALL00637,Product,140.26,Company 98
638,CUST00638,April Ponce,Other,Angola,7f649005,08/06/2023,582.15,Canceled,9eb7ac8a,45.91,Silver,Bronze,CALL00638,Product,318.63,Company 42
639,CUST00639,Wendy Wright,Female,Lithuania,1dbb69eb,27/04/2025,919.32,Canceled,7bdfbdbc,247.04,Silver,Bronze,CALL00639,Product,418.41,Company 53
640,CUST00640,Andre Lee,Female,Kyrgyz Republic,09385a33,07/03/2025,615.38,Pending,0e3f6496,372.93,Gold,Gold,CALL00640,Product,308.67,Company 38
641,CUST00641,Ryan Garcia,Female,Georgia,9c221af0,04/04/2023,968.22,Pending,fbdb1029,97.07,Gold,Gold,CALL00641,Other,367.56,Company 75
642,CUST00642,Veronica Lara,Male,Syrian Arab Republic,93b9b08e,03/09/2023,40.87,Pending,617ee55e,334.07,Silver,Bronze,CALL00642,Delivery,324.92,Company 3
643,CUST00643,Maria Garcia,Male,Christmas Island,2c3466a8,30/01/2024,440.84,Pending,59eb9250,261.33,Premium,Gold,CALL00643,Other,442.31,Company 31
644,CUST00644,Natalie Hawkins,Other,Slovenia,f64da72f,10/01/2023,925.24,Completed,d9bfa1df,52.77,Gold,Gold,CALL00644,Delivery,219.52,Company 34
645,CUST00645,Alyssa Anderson,Other,Puerto Rico,e5e5e558,17/04/2024,81.03,Completed,35281cf1,309.91,Gold,Bronze,CALL00645,Payment,443.92,Company 80
646,CUST00646,Christopher Gill,Male,Suriname,2c99f5f3,19/08/2024,145.85,Pending,37a226ef,144.31,Silver,Silver,CALL00646,Delivery,432.22,Company 7
647,CUST00647,Abigail Strong DDS,Male,Burkina Faso,37c198a4,16/12/2024,459.85,Completed,3c951e72,68.74,Gold,Gold,CALL00647,Delivery,81.82,Company 98
648,CUST00648,Nicholas Calhoun,Female,Paraguay,869003df,29/11/2022,608.53,Pending,32346bd5,193.03,Premium,Bronze,CALL00648,Product,337.73,Company 3
649,CUST00649,Veronica Adams,Male,Pitcairn Islands,0284d5bd,18/08/2024,580.59,Completed,8aa2ea99,255.04,Gold,Bronze,CALL00649,Delivery,155.89,Company 17
650,CUST00650,Maria Gregory,Male,Slovenia,63e82a1d,12/06/2024,486.72,Pending,1a18cb67,81.19,Silver,Bronze,CALL00650,Payment,87.5,Company 57
651,CUST00651,Cheyenne Hughes,Other,France,1769b8e6,26/03/2024,521.78,Canceled,08183fc8,490.58,Premium,Gold,CALL00651,Delivery,55.41,Company 18
652,CUST00652,Michael Ward,Other,Cameroon,dac429c4,20/01/2023,960.81,Canceled,08c865db,344.6,Gold,Gold,CALL00652,Delivery,165.64,Company 49
653,CUST00653,Nancy Lara,Female,El Salvador,561e3acd,07/06/2025,904.55,Pending,bb880550,240.39,Silver,Silver,CALL00653,Other,470.97,Company 50
654,CUST00654,Jane King,Male,Tonga,fc741826,20/12/2024,426.81,Canceled,494c7aae,63.27,Premium,Bronze,CALL00654,Payment,169.98,Company 33
655,CUST00655,Robert Smith,Other,Comoros,594e0d33,22/05/2024,729.7,Canceled,b726b71c,246.78,Premium,Gold,CALL00655,Delivery,493.77,Company 52
656,CUST00656,Cynthia Tran,Male,United States Virgin,bcda0d2b,26/07/2022,659.76,Completed,564ac350,401.34,Silver,Gold,CALL00656,Payment,124.45,Company 75
657,CUST00657,Leah Kim,Male,Mauritania,87be7f70,15/08/2024,86.09,Pending,b2b44b00,494.58,Premium,Gold,CALL00657,Other,492.56,Company 45
658,CUST00658,Luis Richardson,Female,Jersey,983a1e1f,03/03/2025,744.01,Pending,c0f4443f,45.44,Gold,Bronze,CALL00658,Other,407.24,Company 45
659,CUST00659,Jacob Garza,Male,Hong Kong,04736fdd,23/11/2022,809.76,Canceled,912d663e,354.12,Silver,Gold,CALL00659,Other,458.15,Company 88
660,CUST00660,Charles Jones,Female,Fiji,4d69d5d6,08/12/2022,42.76,Pending,331f2f4d,484.64,Premium,Bronze,CALL00660,Delivery,482.47,Company 56
661,CUST00661,Christopher Morriso,Other,Afghanistan,c0bbe259,16/07/2024,993.65,Completed,1aeb7b2f,27.4,Silver,Silver,CALL00661,Other,411.33,Company 91
662,CUST00662,Michelle Smith,Other,Tuvalu,12080a95,17/02/2023,63.78,Pending,0ec7f227,421.42,Gold,Bronze,CALL00662,Other,342.29,Company 66
663,CUST00663,Susan Black,Other,Bermuda,aedc3c63,20/02/2025,308.35,Canceled,2526c9ce,258.14,Premium,Bronze,CALL00663,Other,98.36,Company 84
664,CUST00664,Stacey Rodriguez,Other,Pitcairn Islands,5d5814bf,02/03/2023,396.17,Pending,bedda1fe,469.84,Gold,Silver,CALL00664,Payment,46.77,Company 42
665,CUST00665,Laura Collins,Female,Taiwan,66af9385,17/07/2023,962.15,Pending,415f5e19,401.83,Gold,Bronze,CALL00665,Other,391.28,Company 100
666,CUST00666,Eric Ryan,Female,Guadeloupe,c87587f0,03/07/2023,437.47,Completed,760b6dba,122.21,Silver,Gold,CALL00666,Delivery,134.92,Company 90
667,CUST00667,Jessica Mcgee,Other,Vanuatu,ec1f81d8,10/07/2025,657.8,Canceled,ab889b06,355.02,Silver,Bronze,CALL00667,Delivery,218.49,Company 34
668,CUST00668,Heather Diaz,Other,Bhutan,c9df480d,02/12/2023,524.75,Canceled,531bb1fa,299.02,Gold,Gold,CALL00668,Delivery,364.75,Company 34
669,CUST00669,Amy Park,Other,Ghana,eca6d2ce,07/12/2024,833.37,Pending,fcc76c72,42.95,Gold,Bronze,CALL00669,Payment,318.65,Company 9
670,CUST00670,Steven Morgan,Female,Algeria,f7778ba7,20/01/2023,259.38,Canceled,dc8cc861,56.35,Gold,Gold,CALL00670,Delivery,437.49,Company 44
671,CUST00671,Steven Wilson,Other,Palau,9c831188,04/08/2023,224.66,Canceled,565dc98b,95.13,Silver,Bronze,CALL00671,Payment,433.36,Company 83
672,CUST00672,Paul Blankenship,Female,Bahamas,0bd088e9,04/06/2023,382.2,Canceled,0d4e8912,251.56,Gold,Silver,CALL00672,Payment,150.39,Company 43
673,CUST00673,Michael Allen,Male,Kuwait,933b6aa4,26/01/2024,301.62,Pending,1dfaf86c,494.87,Silver,Silver,CALL00673,Other,181.47,Company 90
674,CUST00674,Christopher Bailey,Other,Togo,9889405f,30/05/2023,432.71,Completed,52f232af,337.21,Gold,Gold,CALL00674,Product,450.2,Company 59
675,CUST00675,Stephanie Combs,Female,Kenya,1f794770,18/11/2022,779.33,Pending,0d9128b6,388.76,Gold,Gold,CALL00675,Other,196.04,Company 4
676,CUST00676,Felicia Hester,Female,Italy,ab036a0b,13/02/2024,78.7,Completed,dddac704,423.43,Silver,Silver,CALL00676,Payment,379.11,Company 43
677,CUST00677,Hector Lopez,Female,Comoros,7fb1e986,02/08/2023,771.02,Pending,debfc9dc,399.79,Gold,Bronze,CALL00677,Other,352.07,Company 35
678,CUST00678,Terry Warren,Male,Saint Lucia,25b89230,12/01/2024,44.51,Pending,4899ec21,314.31,Silver,Silver,CALL00678,Delivery,120.43,Company 41
679,CUST00679,Michael James,Other,Falkland Islands (Ma,3c508f40,14/05/2024,656.34,Canceled,e1861d90,249.22,Gold,Silver,CALL00679,Payment,185.49,Company 43
680,CUST00680,Brenda Bowen DDS,Female,Montserrat,75cdcddb,31/03/2023,578.89,Pending,6d1964ea,255.11,Gold,Bronze,CALL00680,Delivery,391.55,Company 49
681,CUST00681,Mark Irwin,Other,Indonesia,18f70428,04/11/2024,730.49,Pending,2983166f,275.53,Premium,Silver,CALL00681,Product,403.66,Company 32
682,CUST00682,Linda Donovan,Female,Tonga,c68c9646,28/06/2024,571.57,Canceled,5b298726,209.79,Premium,Bronze,CALL00682,Other,246.82,Company 58
683,CUST00683,Tony Johnson,Other,Micronesia,e5ba8a77,12/02/2023,371.7,Canceled,630d1e10,410.25,Gold,Gold,CALL00683,Product,447.52,Company 79
684,CUST00684,Sherri Williams,Male,Netherlands Antilles,022ad259,09/11/2023,558.93,Completed,5c30f37e,142.55,Premium,Silver,CALL00684,Other,343.96,Company 82
685,CUST00685,Matthew Bennett,Female,Philippines,bea9734a,14/01/2024,691.95,Completed,d2c735ca,247.18,Premium,Silver,CALL00685,Other,395.99,Company 91
686,CUST00686,David Collins,Female,Eritrea,ab462903,02/07/2025,35.11,Canceled,77866809,327.57,Premium,Gold,CALL00686,Delivery,425.14,Company 93
687,CUST00687,Michael Diaz,Male,Dominican Republic,0da4520e,24/03/2025,504.69,Pending,8537a809,281.84,Premium,Silver,CALL00687,Delivery,483.16,Company 31
688,CUST00688,Nicholas Frank,Other,Cambodia,100b722b,17/08/2022,411.45,Canceled,7bbe9d55,185.15,Premium,Silver,CALL00688,Payment,125.27,Company 4
689,CUST00689,Ryan White,Female,Egypt,13047a97,10/09/2023,157.46,Pending,a1ccdfcc,492.08,Silver,Bronze,CALL00689,Other,181.8,Company 52
690,CUST00690,Cindy Pacheco,Male,United States Virgin,e1fd6efe,23/06/2025,28.87,Completed,d2f81788,250.83,Premium,Gold,CALL00690,Product,389.34,Company 98
691,CUST00691,Casey Small,Female,Iran,0197e4b8,26/08/2022,59.46,Canceled,2cc0df3f,215.68,Silver,Gold,CALL00691,Other,268.96,Company 72
692,CUST00692,Thomas Brewer,Female,Bahrain,38561bfb,22/12/2024,819.62,Completed,cb6b00ae,164.88,Premium,Gold,CALL00692,Delivery,297.49,Company 12
693,CUST00693,Alexander Turner,Female,United States of Ame,778a2df6,12/08/2023,210.61,Pending,66e3f541,404.94,Premium,Bronze,CALL00693,Product,160.86,Company 40
694,CUST00694,Hailey Ball,Other,Czech Republic,3ba79399,21/12/2022,550.43,Canceled,6c6ecdad,42.45,Premium,Gold,CALL00694,Product,451.87,Company 15
695,CUST00695,Andrew Sanders,Male,Indonesia,aff99dfe,31/08/2023,342.15,Pending,61848c80,244.81,Silver,Gold,CALL00695,Delivery,139.89,Company 9
696,CUST00696,Lynn White,Male,Cuba,6e5e3aea,06/06/2024,173.36,Canceled,5e5ac429,103.65,Premium,Silver,CALL00696,Product,215.76,Company 92
697,CUST00697,Brian Lawson,Male,United Arab Emirates,b9eab4c6,12/05/2025,382.37,Completed,7e91cd84,488.5,Gold,Bronze,CALL00697,Payment,217.78,Company 15
698,CUST00698,Ashley Brown,Male,Madagascar,12448c2b,23/08/2024,709.67,Pending,7092346c,238.9,Premium,Silver,CALL00698,Other,126.87,Company 53
699,CUST00699,Jasmin Edwards,Female,Japan,26eafd03,30/11/2022,214.1,Completed,52ab74dd,223.47,Premium,Silver,CALL00699,Delivery,397.89,Company 24
700,CUST00700,Christine Morris,Other,Burkina Faso,826c5223,10/05/2024,694.76,Canceled,6858f307,23.59,Gold,Bronze,CALL00700,Product,272.6,Company 47
701,CUST00701,Jessica Potts,Male,Kuwait,f697db4e,15/11/2024,354.38,Completed,fb6350d1,332.71,Silver,Gold,CALL00701,Payment,21.58,Company 2
702,CUST00702,Jennifer Young,Other,Sri Lanka,fbe89068,28/03/2023,368.28,Completed,023268d0,141.18,Gold,Silver,CALL00702,Payment,62.59,Company 56
703,CUST00703,Diane Smith,Male,Equatorial Guinea,5f9805bc,17/10/2024,62.54,Pending,5b53605e,353.02,Silver,Silver,CALL00703,Delivery,483.01,Company 14
704,CUST00704,Daniel Gonzalez,Male,Lao People's Democra,856ed2a3,13/05/2025,168.16,Pending,db00e837,247.78,Silver,Bronze,CALL00704,Product,114.35,Company 20
705,CUST00705,Jason Clark,Female,Solomon Islands,ae4684c0,15/02/2025,620.65,Completed,82ba7990,359.72,Gold,Gold,CALL00705,Payment,133.59,Company 72
706,CUST00706,Leah Mullins,Female,Brunei Darussalam,c39341d8,27/10/2024,490.21,Canceled,204bd16b,23.79,Gold,Silver,CALL00706,Payment,58.24,Company 56
707,CUST00707,Sonya Aguilar,Female,Argentina,1b2a2977,09/04/2023,206.76,Completed,6a4d7b90,122.44,Gold,Gold,CALL00707,Payment,340.81,Company 79
708,CUST00708,Eric Hickman,Other,Wallis and Futuna,be29a9af,11/11/2022,244.75,Pending,9778a2f6,202.75,Premium,Silver,CALL00708,Other,295.8,Company 99
709,CUST00709,Debbie Ward,Female,Togo,3b0cffbf,23/10/2024,489.56,Pending,3aba79fe,353.85,Gold,Bronze,CALL00709,Payment,147.54,Company 29
710,CUST00710,Daniel Rodriguez,Female,Turks and Caicos Isl,2d160deb,19/04/2025,145.04,Pending,1957029d,173.44,Gold,Silver,CALL00710,Other,66.98,Company 33
711,CUST00711,Dennis Chaney,Male,Niger,8d44c9dc,29/01/2023,695.29,Pending,b6c1ae8a,13.14,Gold,Bronze,CALL00711,Delivery,306.44,Company 45
712,CUST00712,William Lewis,Male,Fiji,a939583c,07/10/2023,227.66,Canceled,486a9d0c,137.64,Premium,Bronze,CALL00712,Other,318.97,Company 78
713,CUST00713,Kristi Green,Female,Suriname,5bfeddb3,30/09/2023,582.34,Pending,b2e0d467,45.15,Silver,Silver,CALL00713,Delivery,93.45,Company 32
714,CUST00714,Ricardo Garcia,Female,Macedonia,9d0ea1dc,04/03/2024,995.71,Pending,a73a5925,418.1,Gold,Silver,CALL00714,Other,384.88,Company 38
715,CUST00715,Peter Campbell,Other,Qatar,b523a206,10/11/2024,255.35,Completed,f6403365,324.37,Silver,Gold,CALL00715,Delivery,84.79,Company 13
716,CUST00716,Stephanie Roach,Other,Yemen,24c3b47b,21/03/2023,899.27,Canceled,2b3157dc,94.1,Silver,Silver,CALL00716,Product,227.89,Company 50
717,CUST00717,Christopher Ward,Male,Gambia,858316ff,11/12/2022,535.81,Pending,e19d4d3c,174.31,Gold,Bronze,CALL00717,Payment,35.94,Company 37
718,CUST00718,Alex Martin,Other,Colombia,b15830c2,26/03/2024,92.26,Pending,5e99b70b,85.47,Premium,Gold,CALL00718,Delivery,151.01,Company 50
719,CUST00719,Ian Hernandez,Female,Ghana,49d344ce,12/05/2023,246.67,Pending,355a063f,486.82,Premium,Gold,CALL00719,Other,149.67,Company 55
720,CUST00720,Joel Cortez,Female,Saint Kitts and Nevi,147f37b2,17/02/2024,574.68,Canceled,d326a4da,472.63,Premium,Silver,CALL00720,Delivery,136.53,Company 70
721,CUST00721,Sarah Walker,Male,Malta,9647ce8b,01/02/2023,791.96,Canceled,e16472b0,451.47,Premium,Silver,CALL00721,Delivery,193.76,Company 83
722,CUST00722,Eric Anderson,Female,Jordan,dead886c,27/01/2025,391.03,Pending,d640cc4f,301.56,Premium,Silver,CALL00722,Other,352.67,Company 86
723,CUST00723,Michelle Graham,Female,Cape Verde,660badce,10/08/2024,547.01,Canceled,6bf059e7,246.83,Gold,Silver,CALL00723,Payment,218.87,Company 49
724,CUST00724,Christopher Hale,Female,Afghanistan,721ee657,20/07/2022,519.59,Pending,96df61dc,378.42,Silver,Gold,CALL00724,Product,345.86,Company 36
725,CUST00725,Joseph Young,Female,Saudi Arabia,0aab81ed,08/06/2023,50.47,Canceled,3fdbf027,377.35,Premium,Bronze,CALL00725,Other,329.9,Company 96
726,CUST00726,Christine Wiggins D,Other,Somalia,d2b207e7,03/10/2024,212.67,Canceled,0665769b,20.97,Silver,Silver,CALL00726,Product,51.85,Company 33
727,CUST00727,Joshua Romero,Other,Maldives,9ae562d8,14/05/2024,959.51,Pending,4f36446f,267.13,Silver,Gold,CALL00727,Other,234.67,Company 64
728,CUST00728,Julie Wallace,Other,Honduras,83e01a44,07/04/2025,284.37,Completed,a8ef1e35,74.24,Premium,Bronze,CALL00728,Delivery,314.59,Company 72
729,CUST00729,Lisa Gomez,Other,Kenya,79fda3ad,29/09/2023,712.73,Pending,1d6ec61b,252.76,Gold,Silver,CALL00729,Other,66.12,Company 81
730,CUST00730,William Torres,Other,Congo,40ac7e76,09/04/2025,676.57,Pending,45e4c924,485.33,Gold,Silver,CALL00730,Delivery,100.18,Company 81
731,CUST00731,Kelly Soto,Male,Greece,b13b562d,29/06/2025,89.37,Pending,72f4d02d,172.67,Premium,Silver,CALL00731,Delivery,42.13,Company 5
